date,product,unit_type,unit_measure,consumed,restocked,stock_balance,lead_time_days
2025-06-21,Powder Coat Paint,liquid,L,3.67,0.0,72.82,7
2025-06-23,Powder Coat Paint,liquid,L,6.9,0.0,65.92,7
2025-06-24,Powder Coat Paint,liquid,L,7.18,0.0,58.74,7
2025-06-25,Powder Coat Paint,liquid,L,7.19,155.82,207.37,7
2025-06-26,Powder Coat Paint,liquid,L,6.67,0.0,200.7,7
2025-06-27,Powder Coat Paint,liquid,L,7.71,0.0,192.99,7
2025-06-28,Powder Coat Paint,liquid,L,3.57,0.0,189.42,7
2025-06-30,Powder Coat Paint,liquid,L,7.45,0.0,181.97,7
2025-07-01,Powder Coat Paint,liquid,L,7.7,0.0,174.27,7
2025-07-02,Powder Coat Paint,liquid,L,7.3,0.0,166.97,7
2025-07-03,Powder Coat Paint,liquid,L,6.15,0.0,160.82,7
2025-07-04,Powder Coat Paint,liquid,L,7.59,0.0,153.23,7
2025-07-05,Powder Coat Paint,liquid,L,3.82,0.0,149.41,7
2025-07-07,Powder Coat Paint,liquid,L,6.76,0.0,142.65,7
2025-07-08,Powder Coat Paint,liquid,L,5.19,0.0,137.46,7
2025-07-09,Powder Coat Paint,liquid,L,6.12,0.0,131.34,7
2025-07-10,Powder Coat Paint,liquid,L,5.58,0.0,125.76,7
2025-07-11,Powder Coat Paint,liquid,L,7.67,0.0,118.09,7
2025-07-12,Powder Coat Paint,liquid,L,2.9,0.0,115.19,7
2025-07-14,Powder Coat Paint,liquid,L,6.46,0.0,108.73,7
2025-07-15,Powder Coat Paint,liquid,L,6.67,0.0,102.06,7
2025-07-16,Powder Coat Paint,liquid,L,5.09,0.0,96.97,7
2025-07-17,Powder Coat Paint,liquid,L,7.27,0.0,89.7,7
2025-07-18,Powder Coat Paint,liquid,L,7.97,0.0,81.73,7
2025-07-19,Powder Coat Paint,liquid,L,3.03,0.0,78.7,7
2025-07-21,Powder Coat Paint,liquid,L,6.09,0.0,72.61,7
2025-07-22,Powder Coat Paint,liquid,L,6.95,0.0,65.66,7
2025-07-23,Powder Coat Paint,liquid,L,6.44,0.0,59.22,7
2025-07-24,Powder Coat Paint,liquid,L,6.01,155.82,209.03,7
2025-07-25,Powder Coat Paint,liquid,L,6.79,0.0,202.24,7
2025-07-26,Powder Coat Paint,liquid,L,3.29,0.0,198.95,7
2025-07-28,Powder Coat Paint,liquid,L,7.82,0.0,191.13,7
2025-07-29,Powder Coat Paint,liquid,L,5.98,0.0,185.15,7
2025-07-30,Powder Coat Paint,liquid,L,5.18,0.0,179.97,7
2025-07-31,Powder Coat Paint,liquid,L,6.81,0.0,173.16,7
2025-08-01,Powder Coat Paint,liquid,L,6.76,0.0,166.4,7
2025-08-02,Powder Coat Paint,liquid,L,3.33,0.0,163.07,7
2025-08-04,Powder Coat Paint,liquid,L,6.6,0.0,156.47,7
2025-08-05,Powder Coat Paint,liquid,L,6.9,0.0,149.57,7
2025-08-06,Powder Coat Paint,liquid,L,5.79,0.0,143.78,7
2025-08-07,Powder Coat Paint,liquid,L,6.63,0.0,137.15,7
2025-08-08,Powder Coat Paint,liquid,L,6.81,0.0,130.34,7
2025-08-09,Powder Coat Paint,liquid,L,3.43,0.0,126.91,7
2025-08-11,Powder Coat Paint,liquid,L,6.1,0.0,120.81,7
2025-08-12,Powder Coat Paint,liquid,L,6.16,0.0,114.65,7
2025-08-13,Powder Coat Paint,liquid,L,6.92,0.0,107.73,7
2025-08-14,Powder Coat Paint,liquid,L,7.34,0.0,100.39,7
2025-08-16,Powder Coat Paint,liquid,L,3.83,0.0,96.56,7
2025-08-18,Powder Coat Paint,liquid,L,7.17,0.0,89.39,7
2025-08-19,Powder Coat Paint,liquid,L,7.49,0.0,81.9,7
2025-08-20,Powder Coat Paint,liquid,L,5.2,0.0,76.7,7
2025-08-21,Powder Coat Paint,liquid,L,5.31,0.0,71.39,7
2025-08-22,Powder Coat Paint,liquid,L,8.81,0.0,62.58,7
2025-08-23,Powder Coat Paint,liquid,L,2.99,0.0,59.59,7
2025-08-25,Powder Coat Paint,liquid,L,5.69,0.0,209.72,7
2025-08-26,Powder Coat Paint,liquid,L,7.6,0.0,202.12,7
2025-08-27,Powder Coat Paint,liquid,L,8.8,0.0,193.32,7
2025-08-28,Powder Coat Paint,liquid,L,6.24,0.0,187.08,7
2025-08-29,Powder Coat Paint,liquid,L,6.48,0.0,180.6,7
2025-08-30,Powder Coat Paint,liquid,L,3.1,0.0,177.5,7
2025-09-01,Powder Coat Paint,liquid,L,7.82,0.0,169.68,7
2025-09-02,Powder Coat Paint,liquid,L,8.54,0.0,161.14,7
2025-09-03,Powder Coat Paint,liquid,L,5.1,0.0,156.04,7
2025-09-04,Powder Coat Paint,liquid,L,7.52,0.0,148.52,7
2025-09-05,Powder Coat Paint,liquid,L,6.68,0.0,141.84,7
2025-09-06,Powder Coat Paint,liquid,L,4.51,0.0,137.33,7
2025-09-08,Powder Coat Paint,liquid,L,7.14,0.0,130.19,7
2025-09-09,Powder Coat Paint,liquid,L,7.49,0.0,122.7,7
2025-09-10,Powder Coat Paint,liquid,L,6.98,0.0,115.72,7
2025-09-11,Powder Coat Paint,liquid,L,7.51,0.0,108.21,7
2025-09-12,Powder Coat Paint,liquid,L,6.43,0.0,101.78,7
2025-09-13,Powder Coat Paint,liquid,L,3.17,0.0,98.61,7
2025-09-15,Powder Coat Paint,liquid,L,7.78,0.0,90.83,7
2025-09-16,Powder Coat Paint,liquid,L,6.8,0.0,84.03,7
2025-09-17,Powder Coat Paint,liquid,L,9.82,0.0,74.21,7
2025-09-18,Powder Coat Paint,liquid,L,8.54,0.0,65.67,7
2025-09-19,Powder Coat Paint,liquid,L,8.31,0.0,57.36,7
2025-09-20,Powder Coat Paint,liquid,L,3.87,155.82,209.31,7
2025-09-22,Powder Coat Paint,liquid,L,6.6,0.0,202.71,7
2025-09-23,Powder Coat Paint,liquid,L,7.14,0.0,195.57,7
2025-09-24,Powder Coat Paint,liquid,L,8.08,0.0,187.49,7
2025-09-25,Powder Coat Paint,liquid,L,7.15,0.0,180.34,7
2025-09-26,Powder Coat Paint,liquid,L,8.2,0.0,172.14,7
2025-09-27,Powder Coat Paint,liquid,L,4.29,0.0,167.85,7
2025-09-29,Powder Coat Paint,liquid,L,7.9,0.0,159.95,7
2025-09-30,Powder Coat Paint,liquid,L,7.64,0.0,152.31,7
2025-10-01,Powder Coat Paint,liquid,L,8.48,0.0,143.83,7
2025-10-03,Powder Coat Paint,liquid,L,7.93,0.0,135.9,7
2025-10-04,Powder Coat Paint,liquid,L,4.83,0.0,131.07,7
2025-10-06,Powder Coat Paint,liquid,L,9.7,0.0,121.37,7
2025-10-07,Powder Coat Paint,liquid,L,11.03,0.0,110.34,7
2025-10-08,Powder Coat Paint,liquid,L,9.81,0.0,100.53,7
2025-10-09,Powder Coat Paint,liquid,L,9.47,0.0,91.06,7
2025-10-10,Powder Coat Paint,liquid,L,12.27,0.0,78.79,7
2025-10-11,Powder Coat Paint,liquid,L,5.47,0.0,73.32,7
2025-10-13,Powder Coat Paint,liquid,L,8.01,0.0,65.31,7
2025-10-14,Powder Coat Paint,liquid,L,10.39,0.0,54.92,7
2025-10-15,Powder Coat Paint,liquid,L,8.19,155.82,202.55,7
2025-10-16,Powder Coat Paint,liquid,L,9.54,0.0,193.01,7
2025-10-17,Powder Coat Paint,liquid,L,9.63,0.0,183.38,7
2025-10-18,Powder Coat Paint,liquid,L,5.2,0.0,178.18,7
2025-10-20,Powder Coat Paint,liquid,L,8.93,0.0,169.25,7
2025-10-21,Powder Coat Paint,liquid,L,9.63,0.0,159.62,7
2025-10-22,Powder Coat Paint,liquid,L,9.13,0.0,150.49,7
2025-10-23,Powder Coat Paint,liquid,L,8.2,0.0,142.29,7
2025-10-25,Powder Coat Paint,liquid,L,5.02,0.0,137.27,7
2025-10-27,Powder Coat Paint,liquid,L,9.46,0.0,127.81,7
2025-10-28,Powder Coat Paint,liquid,L,8.36,0.0,119.45,7
2025-10-29,Powder Coat Paint,liquid,L,8.59,0.0,110.86,7
2025-10-30,Powder Coat Paint,liquid,L,9.7,0.0,101.16,7
2025-10-31,Powder Coat Paint,liquid,L,11.02,0.0,90.14,7
2025-11-01,Powder Coat Paint,liquid,L,4.1,0.0,86.04,7
2025-11-03,Powder Coat Paint,liquid,L,9.36,0.0,76.68,7
2025-11-04,Powder Coat Paint,liquid,L,9.7,0.0,66.98,7
2025-11-05,Powder Coat Paint,liquid,L,9.85,0.0,57.13,7
2025-11-06,Powder Coat Paint,liquid,L,11.18,155.82,201.77,7
2025-11-07,Powder Coat Paint,liquid,L,10.5,0.0,191.27,7
2025-11-08,Powder Coat Paint,liquid,L,5.22,0.0,186.05,7
2025-11-10,Powder Coat Paint,liquid,L,9.21,0.0,176.84,7
2025-11-11,Powder Coat Paint,liquid,L,11.67,0.0,165.17,7
2025-11-12,Powder Coat Paint,liquid,L,10.09,0.0,155.08,7
2025-11-13,Powder Coat Paint,liquid,L,10.81,0.0,144.27,7
2025-11-14,Powder Coat Paint,liquid,L,11.83,0.0,132.44,7
2025-11-15,Powder Coat Paint,liquid,L,4.52,0.0,127.92,7
2025-11-17,Powder Coat Paint,liquid,L,11.26,0.0,116.66,7
2025-11-18,Powder Coat Paint,liquid,L,10.56,0.0,106.1,7
2025-11-19,Powder Coat Paint,liquid,L,10.16,0.0,95.94,7
2025-11-20,Powder Coat Paint,liquid,L,10.29,0.0,85.65,7
2025-11-21,Powder Coat Paint,liquid,L,9.79,0.0,75.86,7
2025-11-22,Powder Coat Paint,liquid,L,7.53,0.0,68.33,7
2025-11-24,Powder Coat Paint,liquid,L,10.27,0.0,58.06,7
2025-11-25,Powder Coat Paint,liquid,L,10.2,155.82,203.68,7
2025-11-26,Powder Coat Paint,liquid,L,10.8,0.0,192.88,7
2025-11-27,Powder Coat Paint,liquid,L,9.95,0.0,182.93,7
2025-11-28,Powder Coat Paint,liquid,L,9.74,0.0,173.19,7
2025-11-29,Powder Coat Paint,liquid,L,4.39,0.0,168.8,7
2025-12-01,Powder Coat Paint,liquid,L,8.35,0.0,160.45,7
2025-12-02,Powder Coat Paint,liquid,L,11.13,0.0,149.32,7
2025-12-03,Powder Coat Paint,liquid,L,9.3,0.0,140.02,7
2025-12-04,Powder Coat Paint,liquid,L,10.35,0.0,129.67,7
2025-12-05,Powder Coat Paint,liquid,L,9.23,0.0,120.44,7
2025-12-06,Powder Coat Paint,liquid,L,5.43,0.0,115.01,7
2025-12-08,Powder Coat Paint,liquid,L,9.23,0.0,105.78,7
2025-12-09,Powder Coat Paint,liquid,L,9.76,0.0,96.02,7
2025-12-10,Powder Coat Paint,liquid,L,7.83,0.0,88.19,7
2025-12-11,Powder Coat Paint,liquid,L,11.57,0.0,76.62,7
2025-12-12,Powder Coat Paint,liquid,L,10.87,0.0,65.75,7
2025-12-13,Powder Coat Paint,liquid,L,4.12,0.0,61.63,7
2025-12-15,Powder Coat Paint,liquid,L,10.58,0.0,206.87,7
2025-12-16,Powder Coat Paint,liquid,L,7.7,0.0,199.17,7
2025-12-17,Powder Coat Paint,liquid,L,8.54,0.0,190.63,7
2025-12-18,Powder Coat Paint,liquid,L,9.05,0.0,181.58,7
2025-12-19,Powder Coat Paint,liquid,L,9.23,0.0,172.35,7
2025-12-20,Powder Coat Paint,liquid,L,3.41,0.0,168.94,7
2025-12-22,Powder Coat Paint,liquid,L,6.33,0.0,162.61,7
2025-12-23,Powder Coat Paint,liquid,L,11.72,0.0,150.89,7
2025-12-24,Powder Coat Paint,liquid,L,10.43,0.0,140.46,7
2025-12-27,Powder Coat Paint,liquid,L,4.74,0.0,135.72,7
2025-12-29,Powder Coat Paint,liquid,L,9.12,0.0,126.6,7
2025-12-30,Powder Coat Paint,liquid,L,9.5,0.0,117.1,7
2025-12-31,Powder Coat Paint,liquid,L,10.6,0.0,106.5,7
2025-01-02,Welding Wire,weight,kg,3.84,0.0,76.16,7
2025-01-03,Welding Wire,weight,kg,3.25,0.0,72.91,7
2025-01-04,Welding Wire,weight,kg,1.66,0.0,71.25,7
2025-01-06,Welding Wire,weight,kg,3.27,0.0,67.98,7
2025-01-07,Welding Wire,weight,kg,3.5,0.0,64.48,7
2025-01-08,Welding Wire,weight,kg,3.26,0.0,61.22,7
2025-01-09,Welding Wire,weight,kg,2.32,0.0,58.9,7
2025-01-10,Welding Wire,weight,kg,3.03,0.0,55.87,7
2025-01-11,Welding Wire,weight,kg,1.57,0.0,54.3,7
2025-01-13,Welding Wire,weight,kg,3.11,0.0,51.19,7
2025-01-14,Welding Wire,weight,kg,3.36,0.0,47.83,7
2025-01-15,Welding Wire,weight,kg,3.38,0.0,44.45,7
2025-01-16,Welding Wire,weight,kg,2.86,0.0,41.59,7
2025-01-17,Welding Wire,weight,kg,3.41,0.0,38.18,7
2025-01-18,Welding Wire,weight,kg,1.78,0.0,36.4,7
2025-01-20,Welding Wire,weight,kg,3.38,0.0,33.02,7
2025-01-21,Welding Wire,weight,kg,3.14,0.0,29.88,7
2025-01-22,Welding Wire,weight,kg,3.37,0.0,26.51,7
2025-01-23,Welding Wire,weight,kg,3.69,0.0,22.82,7
2025-01-24,Welding Wire,weight,kg,3.21,58.48,78.09,7
2025-01-25,Welding Wire,weight,kg,1.68,0.0,76.41,7
2025-01-27,Welding Wire,weight,kg,3.47,0.0,72.94,7
2025-01-28,Welding Wire,weight,kg,2.7,0.0,70.24,7
2025-01-29,Welding Wire,weight,kg,2.96,0.0,67.28,7
2025-01-30,Welding Wire,weight,kg,3.38,0.0,63.9,7
2025-01-31,Welding Wire,weight,kg,3.0,0.0,60.9,7
2025-02-01,Welding Wire,weight,kg,1.52,0.0,59.38,7
2025-02-03,Welding Wire,weight,kg,2.63,0.0,56.75,7
2025-02-04,Welding Wire,weight,kg,3.15,0.0,53.6,7
2025-02-05,Welding Wire,weight,kg,3.45,0.0,50.15,7
2025-02-06,Welding Wire,weight,kg,3.5,0.0,46.65,7
2025-02-07,Welding Wire,weight,kg,3.47,0.0,43.18,7
2025-02-08,Welding Wire,weight,kg,1.39,0.0,41.79,7
2025-02-10,Welding Wire,weight,kg,3.14,0.0,38.65,7
2025-02-11,Welding Wire,weight,kg,3.23,0.0,35.42,7
2025-02-12,Welding Wire,weight,kg,3.26,0.0,32.16,7
2025-02-13,Welding Wire,weight,kg,3.21,0.0,28.95,7
2025-02-14,Welding Wire,weight,kg,3.53,0.0,25.42,7
2025-02-15,Welding Wire,weight,kg,1.61,0.0,23.81,7
2025-02-17,Welding Wire,weight,kg,3.2,0.0,20.61,7
2025-02-18,Welding Wire,weight,kg,3.62,58.48,75.47,7
2025-02-19,Welding Wire,weight,kg,3.02,0.0,72.45,7
2025-02-20,Welding Wire,weight,kg,3.7,0.0,68.75,7
2025-02-21,Welding Wire,weight,kg,2.86,0.0,65.89,7
2025-02-22,Welding Wire,weight,kg,1.75,0.0,64.14,7
2025-02-24,Welding Wire,weight,kg,3.25,0.0,60.89,7
2025-02-25,Welding Wire,weight,kg,3.45,0.0,57.44,7
2025-02-26,Welding Wire,weight,kg,3.12,0.0,54.32,7
2025-02-27,Welding Wire,weight,kg,2.86,0.0,51.46,7
2025-02-28,Welding Wire,weight,kg,3.05,0.0,48.41,7
2025-03-01,Welding Wire,weight,kg,1.43,0.0,46.98,7
2025-03-03,Welding Wire,weight,kg,3.11,0.0,43.87,7
2025-03-04,Welding Wire,weight,kg,3.57,0.0,40.3,7
2025-03-05,Welding Wire,weight,kg,3.28,0.0,37.02,7
2025-03-06,Welding Wire,weight,kg,3.2,0.0,33.82,7
2025-03-07,Welding Wire,weight,kg,3.35,0.0,30.47,7
2025-03-08,Welding Wire,weight,kg,1.77,0.0,28.7,7
2025-03-10,Welding Wire,weight,kg,3.22,0.0,25.48,7
2025-03-11,Welding Wire,weight,kg,3.62,0.0,21.86,7
2025-03-12,Welding Wire,weight,kg,2.88,58.48,77.46,7
2025-03-13,Welding Wire,weight,kg,4.03,0.0,73.43,7
2025-03-14,Welding Wire,weight,kg,2.95,0.0,70.48,7
2025-03-15,Welding Wire,weight,kg,1.68,0.0,68.8,7
2025-03-17,Welding Wire,weight,kg,2.5,0.0,66.3,7
2025-03-18,Welding Wire,weight,kg,3.38,0.0,62.92,7
2025-03-19,Welding Wire,weight,kg,3.45,0.0,59.47,7
2025-03-20,Welding Wire,weight,kg,2.45,0.0,57.02,7
2025-03-21,Welding Wire,weight,kg,3.02,0.0,54.0,7
2025-03-22,Welding Wire,weight,kg,1.43,0.0,52.57,7
2025-03-24,Welding Wire,weight,kg,3.18,0.0,49.39,7
2025-03-25,Welding Wire,weight,kg,2.94,0.0,46.45,7
2025-03-26,Welding Wire,weight,kg,3.89,0.0,42.56,7
2025-03-27,Welding Wire,weight,kg,2.93,0.0,39.63,7
2025-03-28,Welding Wire,weight,kg,2.94,0.0,36.69,7
2025-03-29,Welding Wire,weight,kg,1.33,0.0,35.36,7
2025-03-31,Welding Wire,weight,kg,3.82,0.0,31.54,7
2025-04-01,Welding Wire,weight,kg,3.64,0.0,27.9,7
2025-04-02,Welding Wire,weight,kg,2.47,0.0,25.43,7
2025-04-03,Welding Wire,weight,kg,2.75,0.0,22.68,7
2025-04-04,Welding Wire,weight,kg,3.27,58.48,77.89,7
2025-04-05,Welding Wire,weight,kg,1.52,0.0,76.37,7
2025-04-07,Welding Wire,weight,kg,2.59,0.0,73.78,7
2025-04-08,Welding Wire,weight,kg,3.26,0.0,70.52,7
2025-04-09,Welding Wire,weight,kg,2.97,0.0,67.55,7
2025-04-10,Welding Wire,weight,kg,2.71,0.0,64.84,7
2025-04-11,Welding Wire,weight,kg,2.83,0.0,62.01,7
2025-04-12,Welding Wire,weight,kg,1.66,0.0,60.35,7
2025-04-14,Welding Wire,weight,kg,3.15,0.0,57.2,7
2025-04-15,Welding Wire,weight,kg,2.66,0.0,54.54,7
2025-04-16,Welding Wire,weight,kg,3.45,0.0,51.09,7
2025-04-17,Welding Wire,weight,kg,2.93,0.0,48.16,7
2025-04-18,Welding Wire,weight,kg,4.02,0.0,44.14,7
2025-04-19,Welding Wire,weight,kg,1.33,0.0,42.81,7
2025-04-21,Welding Wire,weight,kg,2.97,0.0,39.84,7
2025-04-22,Welding Wire,weight,kg,2.96,0.0,36.88,7
2025-04-23,Welding Wire,weight,kg,2.84,0.0,34.04,7
2025-04-24,Welding Wire,weight,kg,2.43,0.0,31.61,7
2025-04-25,Welding Wire,weight,kg,2.6,0.0,29.01,7
2025-04-26,Welding Wire,weight,kg,1.18,0.0,27.83,7
2025-04-28,Welding Wire,weight,kg,2.91,0.0,24.92,7
2025-04-29,Welding Wire,weight,kg,2.91,0.0,22.01,7
2025-04-30,Welding Wire,weight,kg,2.8,58.48,77.69,7
2025-05-02,Welding Wire,weight,kg,2.91,0.0,74.78,7
2025-05-03,Welding Wire,weight,kg,1.51,0.0,73.27,7
2025-05-05,Welding Wire,weight,kg,2.5,0.0,70.77,7
2025-05-06,Welding Wire,weight,kg,3.09,0.0,67.68,7
2025-05-07,Welding Wire,weight,kg,2.74,0.0,64.94,7
2025-05-08,Welding Wire,weight,kg,2.4,0.0,62.54,7
2025-05-09,Welding Wire,weight,kg,3.09,0.0,59.45,7
2025-05-10,Welding Wire,weight,kg,1.36,0.0,58.09,7
2025-05-12,Welding Wire,weight,kg,2.27,0.0,55.82,7
2025-05-13,Welding Wire,weight,kg,2.67,0.0,53.15,7
2025-05-14,Welding Wire,weight,kg,2.83,0.0,50.32,7
2025-05-15,Welding Wire,weight,kg,2.74,0.0,47.58,7
2025-05-16,Welding Wire,weight,kg,3.02,0.0,44.56,7
2025-05-17,Welding Wire,weight,kg,1.14,0.0,43.42,7
2025-05-19,Welding Wire,weight,kg,2.44,0.0,40.98,7
2025-05-20,Welding Wire,weight,kg,2.55,0.0,38.43,7
2025-05-21,Welding Wire,weight,kg,2.79,0.0,35.64,7
2025-05-22,Welding Wire,weight,kg,3.29,0.0,32.35,7
2025-05-23,Welding Wire,weight,kg,2.54,0.0,29.81,7
2025-05-24,Welding Wire,weight,kg,1.67,0.0,28.14,7
2025-05-26,Welding Wire,weight,kg,3.13,0.0,25.01,7
2025-05-27,Welding Wire,weight,kg,2.89,0.0,22.12,7
2025-05-28,Welding Wire,weight,kg,2.43,58.48,78.17,7
2025-05-29,Welding Wire,weight,kg,2.36,0.0,75.81,7
2025-05-30,Welding Wire,weight,kg,2.64,0.0,73.17,7
2025-05-31,Welding Wire,weight,kg,1.67,0.0,71.5,7
2025-06-02,Welding Wire,weight,kg,2.49,0.0,69.01,7
2025-06-03,Welding Wire,weight,kg,2.61,0.0,66.4,7
2025-06-04,Welding Wire,weight,kg,2.78,0.0,63.62,7
2025-06-05,Welding Wire,weight,kg,1.93,0.0,61.69,7
2025-06-06,Welding Wire,weight,kg,2.23,0.0,59.46,7
2025-06-07,Welding Wire,weight,kg,1.2,0.0,58.26,7
2025-06-09,Welding Wire,weight,kg,1.99,0.0,56.27,7
2025-06-10,Welding Wire,weight,kg,2.79,0.0,53.48,7
2025-06-11,Welding Wire,weight,kg,3.08,0.0,50.4,7
2025-06-12,Welding Wire,weight,kg,2.46,0.0,47.94,7
2025-06-13,Welding Wire,weight,kg,2.64,0.0,45.3,7
2025-06-14,Welding Wire,weight,kg,1.12,0.0,44.18,7
2025-06-16,Welding Wire,weight,kg,2.76,0.0,41.42,7
2025-06-17,Welding Wire,weight,kg,2.62,0.0,38.8,7
2025-06-18,Welding Wire,weight,kg,2.57,0.0,36.23,7
2025-06-19,Welding Wire,weight,kg,3.18,0.0,33.05,7
2025-06-20,Welding Wire,weight,kg,2.22,0.0,30.83,7
2025-06-21,Welding Wire,weight,kg,1.18,0.0,29.65,7
2025-06-23,Welding Wire,weight,kg,2.87,0.0,26.78,7
2025-06-24,Welding Wire,weight,kg,2.75,0.0,24.03,7
2025-06-25,Welding Wire,weight,kg,2.65,0.0,21.38,7
2025-06-26,Welding Wire,weight,kg,2.87,58.48,76.99,7
2025-06-27,Welding Wire,weight,kg,2.9,0.0,74.09,7
2025-06-28,Welding Wire,weight,kg,1.46,0.0,72.63,7
2025-06-30,Welding Wire,weight,kg,2.72,0.0,69.91,7
2025-07-01,Welding Wire,weight,kg,2.15,0.0,67.76,7
2025-07-02,Welding Wire,weight,kg,2.74,0.0,65.02,7
2025-07-03,Welding Wire,weight,kg,2.37,0.0,62.65,7
2025-07-04,Welding Wire,weight,kg,2.73,0.0,59.92,7
2025-07-05,Welding Wire,weight,kg,1.32,0.0,58.6,7
2025-07-07,Welding Wire,weight,kg,2.7,0.0,55.9,7
2025-07-08,Welding Wire,weight,kg,1.91,0.0,53.99,7
2025-07-09,Welding Wire,weight,kg,1.98,0.0,52.01,7
2025-07-10,Welding Wire,weight,kg,2.36,0.0,49.65,7
2025-07-11,Welding Wire,weight,kg,2.77,0.0,46.88,7
2025-07-12,Welding Wire,weight,kg,1.11,0.0,45.77,7
2025-07-14,Welding Wire,weight,kg,2.24,0.0,43.53,7
2025-07-15,Welding Wire,weight,kg,2.52,0.0,41.01,7
2025-07-16,Welding Wire,weight,kg,1.89,0.0,39.12,7
2025-07-17,Welding Wire,weight,kg,3.04,0.0,36.08,7
2025-07-18,Welding Wire,weight,kg,2.69,0.0,33.39,7
2025-07-19,Welding Wire,weight,kg,1.16,0.0,32.23,7
2025-07-21,Welding Wire,weight,kg,2.37,0.0,29.86,7
2025-07-22,Welding Wire,weight,kg,2.21,0.0,27.65,7
2025-07-23,Welding Wire,weight,kg,2.58,0.0,25.07,7
2025-07-24,Welding Wire,weight,kg,2.46,0.0,22.61,7
2025-07-25,Welding Wire,weight,kg,2.5,58.48,78.59,7
2025-07-26,Welding Wire,weight,kg,1.41,0.0,77.18,7
2025-07-28,Welding Wire,weight,kg,2.48,0.0,74.7,7
2025-07-29,Welding Wire,weight,kg,2.09,0.0,72.61,7
2025-07-30,Welding Wire,weight,kg,2.09,0.0,70.52,7
2025-07-31,Welding Wire,weight,kg,2.67,0.0,67.85,7
2025-08-01,Welding Wire,weight,kg,2.82,0.0,65.03,7
2025-08-02,Welding Wire,weight,kg,1.24,0.0,63.79,7
2025-08-04,Welding Wire,weight,kg,2.22,0.0,61.57,7
2025-08-05,Welding Wire,weight,kg,2.62,0.0,58.95,7
2025-08-06,Welding Wire,weight,kg,2.45,0.0,56.5,7
2025-08-07,Welding Wire,weight,kg,2.44,0.0,54.06,7
2025-08-08,Welding Wire,weight,kg,2.63,0.0,51.43,7
2025-08-09,Welding Wire,weight,kg,1.37,0.0,50.06,7
2025-08-11,Welding Wire,weight,kg,2.45,0.0,47.61,7
2025-08-12,Welding Wire,weight,kg,2.28,0.0,45.33,7
2025-08-13,Welding Wire,weight,kg,2.28,0.0,43.05,7
2025-08-14,Welding Wire,weight,kg,2.73,0.0,40.32,7
2025-08-16,Welding Wire,weight,kg,1.25,0.0,39.07,7
2025-08-18,Welding Wire,weight,kg,3.07,0.0,36.0,7
2025-08-19,Welding Wire,weight,kg,2.81,0.0,33.19,7
2025-08-20,Welding Wire,weight,kg,2.32,0.0,30.87,7
2025-08-21,Welding Wire,weight,kg,2.29,0.0,28.58,7
2025-08-22,Welding Wire,weight,kg,3.24,0.0,25.34,7
2025-08-23,Welding Wire,weight,kg,1.11,0.0,24.23,7
2025-08-25,Welding Wire,weight,kg,1.92,0.0,22.31,7
2025-08-26,Welding Wire,weight,kg,2.82,58.48,77.97,7
2025-08-27,Welding Wire,weight,kg,3.02,0.0,74.95,7
2025-08-28,Welding Wire,weight,kg,2.21,0.0,72.74,7
2025-08-29,Welding Wire,weight,kg,2.69,0.0,70.05,7
2025-08-30,Welding Wire,weight,kg,1.14,0.0,68.91,7
2025-09-01,Welding Wire,weight,kg,3.08,0.0,65.83,7
2025-09-02,Welding Wire,weight,kg,3.34,0.0,62.49,7
2025-09-03,Welding Wire,weight,kg,2.25,0.0,60.24,7
2025-09-04,Welding Wire,weight,kg,2.83,0.0,57.41,7
2025-09-05,Welding Wire,weight,kg,2.64,0.0,54.77,7
2025-09-06,Welding Wire,weight,kg,1.6,0.0,53.17,7
2025-09-08,Welding Wire,weight,kg,2.66,0.0,50.51,7
2025-09-09,Welding Wire,weight,kg,3.25,0.0,47.26,7
2025-09-10,Welding Wire,weight,kg,3.09,0.0,44.17,7
2025-09-11,Welding Wire,weight,kg,2.98,0.0,41.19,7
2025-09-12,Welding Wire,weight,kg,2.59,0.0,38.6,7
2025-09-13,Welding Wire,weight,kg,1.28,0.0,37.32,7
2025-09-15,Welding Wire,weight,kg,2.7,0.0,34.62,7
2025-09-16,Welding Wire,weight,kg,2.83,0.0,31.79,7
2025-09-17,Welding Wire,weight,kg,3.75,0.0,28.04,7
2025-09-18,Welding Wire,weight,kg,3.07,0.0,24.97,7
2025-09-19,Welding Wire,weight,kg,2.81,0.0,22.16,7
2025-09-20,Welding Wire,weight,kg,1.36,58.48,79.28,7
2025-09-22,Welding Wire,weight,kg,2.43,0.0,76.85,7
2025-09-23,Welding Wire,weight,kg,2.66,0.0,74.19,7
2025-09-24,Welding Wire,weight,kg,3.14,0.0,71.05,7
2025-09-25,Welding Wire,weight,kg,2.72,0.0,68.33,7
2025-09-26,Welding Wire,weight,kg,2.32,0.0,66.01,7
2025-09-27,Welding Wire,weight,kg,1.4,0.0,64.61,7
2025-09-29,Welding Wire,weight,kg,2.86,0.0,61.75,7
2025-09-30,Welding Wire,weight,kg,2.88,0.0,58.87,7
2025-10-01,Welding Wire,weight,kg,3.16,0.0,55.71,7
2025-10-03,Welding Wire,weight,kg,3.78,0.0,51.93,7
2025-10-04,Welding Wire,weight,kg,1.74,0.0,50.19,7
2025-10-06,Welding Wire,weight,kg,3.55,0.0,46.64,7
